start_idx,achieved_ll,elapsed_time,success,message,num_iter,start_beta,start_gamma,opt_beta,opt_gamma,opt_sigma
10,-6379.098251762245,167.48717617988586,True,Optimization terminated successfully.,183.0,"[ 0.47391298 -2.4975456  -4.71812006 -6.9902989  -0.13059937 56.56309491
  4.34838213]","[-0.53850995 -2.5803089  -2.14243131  1.52512795 -2.97173315  3.54468144
 -1.13958619  2.75684195  2.82332138  3.37451996 -0.43761347 -1.13438584
  2.42410345 -0.89054888  1.40413568  0.46556995  1.05232953  2.26465029
 -1.99632066  2.52843423  4.57578275 -1.64835705  0.5498134   1.62439135
 -2.66758568 -2.97803287 -0.18515689  0.26112133]","[ 7.12466309e-01 -3.58500025e-02 -3.61823752e+00 -1.67660719e+00
  3.27758902e-01 -3.99089352e+01  1.13433003e+00]","[[ 2.51663841e-08  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-2.23274288e+00  1.37423790e-01  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-1.30337090e+00  1.09565027e+00  1.01993877e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-7.31462349e-01  1.23558285e+00  4.05780296e-01  1.72353165e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 1.94998660e-01  4.09327528e-01  2.39147565e-01 -6.00178408e-02
   4.71289691e-01  0.00000000e+00  0.00000000e+00]
 [ 1.24950769e+01  1.90878322e+00 -8.13848300e+00  1.45077551e+00
  -3.39922960e+00  1.00867904e+01  0.00000000e+00]
 [-5.74640100e-01 -4.52011933e-02  4.60680559e-01  4.26446148e-01
  -2.83459668e-01 -9.24898420e-02  2.15846169e-01]]","[[ 6.33346886e-16 -5.61900648e-08 -3.28011327e-08 -1.84082624e-08
   4.90741116e-09  3.14455903e-07 -1.44616134e-08]
 [-5.61900648e-08  5.00402606e+00  3.06066051e+00  1.80296583e+00
  -3.79130529e-01 -2.76359817e+01  1.27681187e+00]
 [-3.28011327e-08  3.06066051e+00  3.93950032e+00  2.72100449e+00
   4.38240111e-01 -2.24951151e+01  1.16931045e+00]
 [-1.84082624e-08  1.80296583e+00  2.72100449e+00  5.19692115e+00
   3.56722619e-01 -7.58319699e+00  1.28640630e+00]
 [ 4.90741116e-09 -3.79130529e-01  4.38240111e-01  3.56722619e-01
   4.88481175e-01 -4.17551913e-01 -1.79571504e-01]
 [ 3.14455903e-07 -2.76359817e+01 -2.24951151e+01 -7.58319699e+00
  -4.17551913e-01  3.41408157e+02 -1.03663959e+01]
 [-1.44616134e-08  1.27681187e+00  1.16931045e+00  1.28640630e+00
  -1.79571504e-01 -1.03663959e+01  8.61830609e-01]]"
9,-6380.394696159626,159.87160730361938,True,Optimization terminated successfully.,195.0,"[   2.37513185    1.7739282     2.35533429    0.25273752   -0.20682951
 -105.9370974     1.55925508]","[-1.27965612  2.48441926 -1.19174568 -1.92359812  2.84951036  1.12794195
 -2.90351094 -0.03877131  0.28054737  1.90418083  0.89240743 -1.12329485
 -0.79420297  1.24334643  1.72258947  2.59356996 -2.46607403 -0.30061907
  0.10574883  0.46363866  1.66681845 -1.29041563  0.77911769  2.49197908
 -0.50021577  1.07680934 -2.87109365  1.70007777]","[  0.63473521  -0.18828053  -3.88808195  -1.35898124   0.29562223
 -44.4104362    1.55140268]","[[ 1.17396613e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 3.16304147e+00  8.26353144e-01  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 6.21645400e-01  2.22328338e+00  1.42159078e-11  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-1.22440729e+00  6.05650409e-01 -7.74751979e-01  1.72002809e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-1.98203311e-01  3.20760491e-01 -4.69180102e-01 -1.09799216e-01
   2.89884046e-01  0.00000000e+00  0.00000000e+00]
 [-1.30032410e+01 -5.59906962e+00 -4.04307395e+00 -6.53330197e+00
  -6.30033399e+00  8.00547153e-01  0.00000000e+00]
 [-6.92684956e-01  2.53029594e-01  5.03826051e-02  7.75517232e-01
   1.86802915e-03 -1.31645495e-02  6.22698699e-01]]","[[ 1.37819647e+00  3.71330354e+00  7.29790642e-01 -1.43741268e+00
  -2.32683973e-01 -1.52653644e+01 -8.13188675e-01]
 [ 3.71330354e+00  1.06876908e+01  3.80350739e+00 -3.37236990e+00
  -3.61863850e-01 -4.57565991e+01 -1.98189944e+00]
 [ 7.29790642e-01  3.80350739e+00  5.32943200e+00  5.85385331e-01
   5.89929293e-01 -2.05317234e+01  1.31952074e-01]
 [-1.43741268e+00 -3.37236990e+00  5.85385331e-01  5.42472287e+00
   6.11590778e-01  4.42510083e+00  2.29625338e+00]
 [-2.32683973e-01 -3.61863850e-01  5.89929293e-01  6.11590778e-01
   4.58390441e-01  1.56924006e+00  1.10206161e-01]
 [-1.52653644e+01 -4.57565991e+01 -2.05317234e+01  4.42510083e+00
   1.56924006e+00  2.99799422e+02  2.29772217e+00]
 [-8.13188675e-01 -1.98189944e+00  1.31952074e-01  2.29625338e+00
   1.10206161e-01  2.29772217e+00  1.53573227e+00]]"
2,-6382.628953991623,190.27308869361877,True,Optimization terminated successfully.,214.0,"[  1.67512854  -2.81277241   7.71347304   2.93691844   0.2295097
 -60.28805181   0.24681078]","[-0.69770179 -1.36727589  3.18663494  0.70552762  2.24154811  1.66705514
  0.09828243 -2.41277593  0.59662408 -0.51107916 -0.16729384  2.50546385
  2.46139336 -1.43507375 -0.78782956  2.27269704  0.25874405 -1.55135912
  2.41865753 -2.91954133 -3.25866548  2.76043826 -1.63907634 -1.27762547
 -0.89281545  2.25472474 -2.19895369 -2.09999963]","[  0.54011554  -0.6567042   -3.95649602  -1.77248237   0.35504379
 -37.57250279   1.38337612]","[[ 1.08907387e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-1.01588166e+00  1.69087094e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-9.77672472e-01  1.54373490e-01  1.34984066e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-9.81087224e-01 -1.43913025e+00  1.27652647e-01  6.84225303e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 3.96383796e-02 -3.54090645e-01  3.42899313e-01 -1.88361519e-01
   2.31035966e-13  0.00000000e+00  0.00000000e+00]
 [ 5.23222492e+00 -1.07754113e+01 -8.50600363e+00 -9.81375836e+00
  -1.00977686e-01  2.74584498e+00  0.00000000e+00]
 [-3.89844227e-01 -1.44297588e-01 -7.34468995e-03  4.65624178e-01
  -1.16311412e-01 -4.59658262e-01  4.34258784e-13]]","[[ 1.18608189e-02 -1.10637017e-01 -1.06475754e-01 -1.06847646e-01
   4.31691234e-03  5.69827943e-01 -4.24569160e-02]
 [-1.10637017e-01  3.89106010e+00  1.25422518e+00 -1.43671500e+00
  -6.38989485e-01 -2.35351513e+01  1.52047002e-01]
 [-1.06475754e-01  1.25422518e+00  2.80174446e+00  9.09329146e-01
   3.69443876e-01 -1.82605897e+01  3.48950086e-01]
 [-1.06847646e-01 -1.43671500e+00  9.09329146e-01  3.51808747e+00
   3.85584136e-01  2.57331567e+00  9.07788489e-01]
 [ 4.31691234e-03 -6.38989485e-01  3.69443876e-01  3.85584136e-01
   2.80011387e-01  2.95470088e+00 -5.45825338e-02]
 [ 5.69827943e-01 -2.35351513e+01 -1.82605897e+01  2.57331567e+00
   2.95470088e+00  3.19697479e+02 -6.24234150e+00]
 [-4.24569160e-02  1.52047002e-01  3.48950086e-01  9.07788489e-01
  -5.45825338e-02 -6.24234150e+00  6.14474198e-01]]"
21,-6383.325872071352,185.17400407791138,True,Optimization terminated successfully.,218.0,"[ 1.26912389 -3.82197695 -1.11150779 -4.8959551   3.06319162  6.73439024
 -2.830919  ]","[ 3.09205329  1.53909392 -0.35685493 -2.5594287  -0.79395388  0.12889898
  2.99105839  1.09635029  1.20879563 -0.08490024  2.89163777 -1.86346436
  2.21204292  0.67630721 -1.55388963  2.27295735  0.32640551 -1.48981407
  0.28370248  2.8557056   9.00013113  0.30024167 -1.51961263  2.90651647
 -2.52719788 -0.06096757 -1.74149337  2.19842573]","[  0.33243534  -0.94842396  -4.29270574  -1.39632791   0.16572517
 -36.86160818   1.5235286 ]","[[ 9.98001035e-001  0.00000000e+000  0.00000000e+000  0.00000000e+000
   0.00000000e+000  0.00000000e+000  0.00000000e+000]
 [ 2.87549181e+000  1.41100422e-018  0.00000000e+000  0.00000000e+000
   0.00000000e+000  0.00000000e+000  0.00000000e+000]
 [ 9.73353977e-001  1.10582442e+000  9.29642772e-001  0.00000000e+000
   0.00000000e+000  0.00000000e+000  0.00000000e+000]
 [-3.28061748e-001  1.89685703e+000 -7.13809457e-001  2.04077386e-001
   0.00000000e+000  0.00000000e+000  0.00000000e+000]
 [-2.89050240e-001  1.86250307e-001  5.59153452e-001 -4.60097823e-001
   6.78647793e-172  0.00000000e+000  0.00000000e+000]
 [-1.67922044e+001 -5.81762087e+000  8.16333203e-001 -6.47939934e-001
   6.13945040e+000  1.05025658e+001  0.00000000e+000]
 [-4.88827944e-001  3.08109893e-001 -6.78608433e-002  8.06560902e-001
   2.54812724e-002  4.59971176e-002  2.76903286e-026]]","[[ 9.96006065e-01  2.86974380e+00  9.71408276e-01 -3.27405964e-01
  -2.88472438e-01 -1.67586374e+01 -4.87850794e-01]
 [ 2.86974380e+00  8.26845312e+00  2.79887138e+00 -9.43338868e-01
  -8.31161596e-01 -4.82858463e+01 -1.40562075e+00]
 [ 9.71408276e-01  2.79887138e+00  3.03450130e+00  1.11468282e+00
   4.44424902e-01 -2.20191279e+01 -1.98173522e-01]
 [-3.27405964e-01 -9.43338868e-01  1.11468282e+00  4.25686262e+00
  -4.49080527e-02 -6.24125134e+00  9.57846718e-01]
 [-2.88472438e-01 -8.31161596e-01  4.44424902e-01 -4.49080527e-02
   6.42581807e-01  4.52482833e+00 -2.10360143e-01]
 [-1.67586374e+01 -4.82858463e+01 -2.20191279e+01 -6.24125134e+00
   4.52482833e+00  4.64905807e+02  6.47756092e+00]
 [-4.87850794e-01 -1.40562075e+00 -1.98173522e-01  9.57846718e-01
  -2.10360143e-01  6.47756092e+00  9.91795077e-01]]"
22,-6387.212710782103,188.86566162109375,True,Optimization terminated successfully.,219.0,"[  -2.01493255    1.88536608   -6.61785273   -7.45767079    1.93961931
 -132.2646091     3.73302947]","[-1.00302914  0.13113209  3.6747593  -1.02272875 -2.45846094 -1.23983818
  2.73872262 -2.23601961 -1.40013598  3.45060265 -0.90815391  2.19628213
 -2.58872178 -1.89425491  1.35854848  1.66814964 -2.21924164 -0.40805975
  0.94760407  2.6850572   5.18070121  1.21672376 -0.95999702  1.2020003
 -1.62709243 -2.39505559  1.98430526 -1.46003653]","[  0.42528709  -0.51784667  -4.0880537   -1.69181302   0.1007697
 -36.63560132   1.41107577]","[[ 1.39486198e-12  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 5.28820637e-02  1.96281624e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-1.40474656e+00  1.22588312e+00  2.10146438e-45  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-1.25146815e+00 -2.65553393e-01 -7.70380607e-01  7.75239327e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-3.53732341e-01 -2.33986942e-02  8.98766181e-01  3.28332522e-02
   1.75519959e-02  0.00000000e+00  0.00000000e+00]
 [ 5.16519596e+00 -1.14155028e+01 -5.76220660e+00 -2.18073803e+00
   4.13980092e+00  1.15306972e+01  0.00000000e+00]
 [-2.87554818e-01 -3.87321078e-01 -3.34840468e-02  5.52975202e-01
  -7.09355743e-01  7.44596263e-03  2.24214632e-10]]","[[ 1.94563994e-24  7.37631800e-14 -1.95942756e-12 -1.74562533e-12
  -4.93407793e-13  7.20473545e-12 -4.01099282e-13]
 [ 7.37631800e-14  3.85544411e+00  2.33189741e+00 -5.87412731e-01
  -6.46334331e-02 -2.21333881e+01 -7.75446594e-01]
 [-1.95942756e-12  2.33189741e+00  3.47610233e+00  1.43245815e+00
   4.68220225e-01 -2.12498635e+01 -7.08687310e-02]
 [-1.74562533e-12 -5.87412731e-01  1.43245815e+00  2.83117342e+00
  -2.18040048e-01 -6.84154377e-01  9.17203705e-01]
 [-4.93407793e-13 -6.46334331e-02  4.68220225e-01 -2.18040048e-01
   9.34840812e-01 -6.73780438e+00  8.63912828e-02]
 [ 7.20473545e-12 -2.21333881e+01 -2.12498635e+01 -6.84154377e-01
  -6.73780438e+00  3.45046526e+02 -9.27498619e-01]
 [-4.01099282e-13 -7.75446594e-01 -7.08687310e-02  9.17203705e-01
   8.63912828e-02 -9.27498619e-01  1.04284916e+00]]"
17,-6387.849238689056,160.50924158096313,True,Optimization terminated successfully.,197.0,"[   0.75436531    1.98525484  -10.48032396   -0.5724706    -0.15008384
 -116.78030183    0.76808046]","[ 1.48185789e+00 -1.59224945e+00  1.57861042e-03  5.86370648e-01
 -1.80576748e+00  3.37564581e+00 -1.94359607e-01  1.53288068e+00
  2.69918298e+00 -1.89128813e+00  8.77091711e-01 -4.15606924e-01
 -1.52044131e+00  2.65290788e+00 -1.33977303e+00  2.91009798e+00
  2.75317657e+00 -1.20701050e+00  2.17368338e-02  7.97236901e-02
  2.43078382e+00 -1.80962733e+00  4.23644693e-01 -6.96898175e-01
 -3.07116264e-01  2.74244375e+00  1.41480838e+00 -5.70288889e-01]","[  0.67312456  -0.46322667  -4.25141201  -2.16416954   0.2621287
 -39.18499835   1.22234666]","[[ 2.70013134e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-1.53517676e+00  1.06143814e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-8.12924909e-01  1.97733474e+00  1.26321988e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-2.65834592e-01  1.08121575e+00 -8.97266498e-01  1.59529471e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 1.73801749e-01  3.28533070e-02  9.09370357e-01  2.36435178e-01
   8.30879014e-79  0.00000000e+00  0.00000000e+00]
 [ 8.33015988e+00 -1.42239157e-01  4.52531412e+00 -9.45603538e+00
   3.38701116e+00  1.59905215e+01  0.00000000e+00]
 [-3.90952031e-01  5.56079924e-01 -6.08614268e-01  4.55174809e-01
   2.86409537e-01 -1.46425292e-01  1.57334456e-12]]","[[ 7.29070926e-04 -4.14517889e-02 -2.19500403e-02 -7.17788315e-03
   4.69287549e-03  2.24925258e-01 -1.05562183e-02]
 [-4.14517889e-02  3.48341862e+00  3.34680195e+00  1.55574673e+00
  -2.31944652e-01 -1.29392459e+01  1.19042492e+00]
 [-2.19500403e-02  3.34680195e+00  6.16642404e+00  1.22058415e+00
   1.07240892e+00 -1.33658214e+00  6.48557155e-01]
 [-7.17788315e-03  1.55574673e+00  1.22058415e+00  4.58974790e+00
  -4.49444771e-01 -2.15138118e+01  1.97739810e+00]
 [ 4.69287549e-03 -2.31944652e-01  1.07240892e+00 -4.49444771e-01
   9.14142427e-01  3.32257044e+00 -4.95515519e-01]
 [ 2.24925258e-01 -1.29392459e+01 -1.33658214e+00 -2.15138118e+01
   3.32257044e+00  4.46475492e+02 -1.17654536e+01]
 [-1.05562183e-02  1.19042492e+00  6.48557155e-01  1.97739810e+00
  -4.95515519e-01 -1.17654536e+01  1.14313460e+00]]"
12,-6390.324940967188,192.7621946334839,True,Optimization terminated successfully.,235.0,"[ 2.78698198 -2.82078436 -6.04823399  2.35515824 -1.61410188 34.51360187
 -0.95657842]","[ 3.45685046 -0.21986585  0.27364045  2.32439082 -2.8060395   2.14771666
 -0.94474003 -2.46770245  2.32585928 -0.46417349  1.47618508 -0.43340248
  0.00489599  1.99622519 -0.56899928 -0.87262649 -0.71388005 -2.01794659
 -1.14480047  1.61436137  2.51039217 -2.25718804  1.44247622  0.91122208
  2.67625935 -2.3330072   0.67123252 -0.06834279]","[  0.59523298   0.22365756  -3.65853865  -1.05224194   0.15543897
 -44.10916815   1.43318724]","[[ 8.82574947e-12  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-1.96991098e+00  2.13506384e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-2.08511501e+00  8.29248998e-02  2.79989964e-01  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-5.47630465e-01 -3.45833530e-02  3.81103800e-01  1.89900929e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-1.14727514e-01 -1.90516148e-01  5.68332980e-01 -8.68465083e-02
   4.07531217e-46  0.00000000e+00  0.00000000e+00]
 [ 1.26212189e+01 -1.00980419e+01 -4.42197795e+00  2.85604010e+00
  -2.80487841e+00  1.36890026e+01  0.00000000e+00]
 [-1.01877691e-01 -4.55535505e-02 -3.21677259e-01  4.72073141e-01
  -3.12898329e-01 -6.75842972e-01  4.83157419e-02]]","[[ 7.78938537e-23 -1.73859408e-11 -1.84027027e-11 -4.83324928e-12
  -1.01255630e-12  1.11391716e-10 -8.99146973e-13]
 [-1.73859408e-11  8.43904687e+00  4.28454091e+00  1.00494560e+00
  -1.80761149e-01 -4.64226418e+01  1.03430243e-01]
 [-1.84027027e-11  4.28454091e+00  4.43297551e+00  1.24570992e+00
   3.82549060e-01 -2.83921815e+01  1.18582774e-01]
 [-4.83324928e-12  1.00494560e+00  1.24570992e+00  4.05257153e+00
   1.21088501e-01 -2.82412574e+00  8.31245577e-01]
 [-1.01255630e-12 -1.80761149e-01  3.82549060e-01  1.21088501e-01
   3.80003498e-01 -2.28535405e+00 -2.03450838e-01]
 [ 1.11391716e-10 -4.64226418e+01 -2.83921815e+01 -2.82412574e+00
  -2.28535405e+00  4.84232606e+02 -6.42908384e+00]
 [-8.99146973e-13  1.03430243e-01  1.18582774e-01  8.31245577e-01
  -2.03450838e-01 -6.42908384e+00  8.95786996e-01]]"
3,-6395.046152494222,150.69498586654663,True,Optimization terminated successfully.,149.0,"[  0.81385944   0.94356891  -3.98994317  -4.46930107   0.43683258
 -36.65596411  -0.72587283]","[ 1.25865532 -2.65300883  2.55327021 -2.14814839 -0.01011017  1.12112342
 -0.27399594 -1.96786903  0.92514241  2.77574192 -1.14984679 -2.54322526
  2.45899235  1.85673465  1.48024874 -1.05398333  1.54069613 -2.9733879
 -0.73295     0.10438348 -3.11376968 -2.01455458 -1.54675394  0.57824743
  0.17309642  1.9966025   0.65413517  1.85142814]","[  0.46672876  -0.52690504  -3.54143844  -2.19817181   0.26790639
 -35.93349359   1.24833788]","[[ 1.79370640e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 2.43901813e-01  2.18625277e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 9.88730788e-01  8.94229553e-01  9.70301877e-01  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-7.63872690e-01 -1.17571709e+00  1.51715865e+00  1.05203096e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 1.60947159e-01 -3.58874001e-01  4.25107464e-01 -4.96724549e-01
   3.16981153e-01  0.00000000e+00  0.00000000e+00]
 [-1.64857293e+00 -9.06262251e+00  3.50861994e-01  5.93046984e+00
   6.53198623e+00  2.51185784e-11  0.00000000e+00]
 [-5.41255739e-01 -6.92241536e-02  2.44588038e-01  2.27182940e-01
  -3.37534473e-01 -8.03524510e-02  2.11261020e-01]]","[[  3.21738263   0.43748824   1.77349274  -1.37016333   0.28869195
   -2.95705582  -0.97085388]
 [  0.43748824   4.83918926   2.19616507  -2.75672468  -0.74533397
  -20.21527347  -0.28335475]
 [  1.77349274   2.19616507   2.7187208   -0.33452353   0.25070024
   -9.39361764  -0.35973426]
 [ -1.37016333  -2.75672468  -0.33452353   5.37435167   0.42137702
   18.68573121   1.10492084]
 [  0.28869195  -0.74533397   0.25070024   0.42137702   0.68262322
    2.26086709  -0.17813403]
 [ -2.95705582 -20.21527347  -9.39361764  18.68573121   2.26086709
  162.80934017   0.74799963]
 [ -0.97085388  -0.28335475  -0.35973426   1.10492084  -0.17813403
    0.74799963   0.57420241]]"
14,-6401.87412200051,191.02002501487732,False,Desired error not necessarily achieved due to precision loss.,183.0,"[ 1.4265748  -3.21061463 -1.39102764  0.32418284 -1.47760482 39.25109531
  3.60821023]","[-0.53482999 -0.05129154 -1.15880916  0.87209424  2.22397172 -1.4859405
 -2.52966783  2.16730479 -2.81908934  1.84565474  2.77369189 -2.01030623
 -0.38308741  0.56181875 -2.1461938  -1.29202189  0.33986866  0.70727327
 -2.94007649  1.15589401  1.94561391 -0.08409671  0.14101621 -0.41410414
  1.6300611  -0.47599377  2.09363075  1.35205966]","[  0.18696455  -0.97324013  -3.66016186  -1.81144236   0.57033635
 -32.19944533   1.57600976]","[[ 1.70987555e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-1.69415014e-02  2.38643691e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 3.57257356e-01  8.26860890e-01  1.16738795e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [-6.29005428e-01 -2.03372749e+00  1.61768170e+00  2.89319596e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 3.75413273e-01 -1.41555556e-01  4.57735475e-01  6.05102739e-03
   2.23108173e-16  0.00000000e+00  0.00000000e+00]
 [-3.33429946e+00 -5.89701903e+00 -4.14655724e+00 -6.66144085e+00
   4.01035084e+00  1.33823511e+01  0.00000000e+00]
 [-9.90567884e-02 -2.41100709e-01  4.89128752e-01  2.91240854e-01
  -5.41627169e-01  4.65364753e-01  4.17706978e-02]]","[[ 2.92367441e+00 -2.89678591e-02  6.10865620e-01 -1.07552100e+00
   6.41909979e-01 -5.70123713e+00 -1.69374781e-01]
 [-2.89678591e-02  5.69536814e+00  1.96719887e+00 -4.84270604e+00
  -3.44173468e-01 -1.40163758e+01 -5.73693459e-01]
 [ 6.10865620e-01  1.96719887e+00  2.17412637e+00 -1.78644093e-02
   5.51427278e-01 -1.09078584e+01  3.36257498e-01]
 [-1.07552100e+00 -4.84270604e+00 -1.78644093e-02  7.23229525e+00
   7.93969423e-01  5.45512700e+00  1.42815671e+00]
 [ 6.41909979e-01 -3.44173468e-01  5.51427278e-01  7.93969423e-01
   3.70531481e-01 -2.35531937e+00  2.22595800e-01]
 [-5.70123713e+00 -1.40163758e+01 -1.09078584e+01  5.45512700e+00
  -2.35531937e+00  3.02631352e+02  1.83933591e+00]
 [-1.69374781e-01 -5.73693459e-01  3.36257498e-01  1.42815671e+00
   2.22595800e-01  1.83933591e+00  9.03679104e-01]]"
16,-6402.661630397251,148.01814007759094,True,Optimization terminated successfully.,167.0,"[ -0.53227776  -2.59232466 -13.84306804  -5.57134913   0.92406261
  41.02864987   3.92927593]","[ 2.61862852 -0.79590052  3.23764893  2.90731214 -0.42908964 -1.96230176
 -1.70862989  2.49995981 -2.44606689  2.88865265 -2.14744686  2.46948575
 -1.92398924 -2.41717876 -0.53054812 -1.88436353  0.50368787 -0.71629232
  0.35348569 -2.56114527  4.53356656  2.19065159  2.62627792  2.55251786
  1.47968139  1.36600912 -0.95582812  0.61126773]","[ 1.86345363e-02 -1.27747993e+00 -4.35183838e+00 -1.71562065e+00
  3.74379292e-01 -2.28683160e+01  1.60881401e+00]","[[ 1.80623514e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 1.97739558e+00  1.75536509e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 2.07404156e+00  5.85679164e-01  1.35620835e-97  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 1.44734500e+00  5.29906880e-01  6.47141021e-01  1.68467873e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 3.03884872e-01 -5.32887113e-01  2.22454024e-01  2.68434926e-02
   1.97938034e-12  0.00000000e+00  0.00000000e+00]
 [-2.08960000e+01 -1.05921538e+01  4.35258646e+00  3.52432489e-01
   3.05344330e+00  1.69875442e+01  0.00000000e+00]
 [-4.50050627e-01 -1.49349100e-01 -3.55874525e-01  2.54288008e-01
   5.02406015e-01  5.18814076e-02  1.89098522e-01]]","[[ 3.26248537e+00  3.57164138e+00  3.74620674e+00  2.61424538e+00
   5.48887533e-01 -3.77430895e+01 -8.12897255e-01]
 [ 3.57164138e+00  6.99139990e+00  5.12928138e+00  3.79215364e+00
  -3.34510834e-01 -5.99127552e+01 -1.15209032e+00]
 [ 3.74620674e+00  5.12928138e+00  4.64466848e+00  3.31220909e+00
   3.18168975e-01 -4.95427763e+01 -1.02089436e+00]
 [ 2.61424538e+00  3.79215364e+00  3.31220909e+00  5.63254278e+00
   3.46627487e-01 -3.24461035e+01 -5.32427042e-01]
 [ 5.48887533e-01 -3.34510834e-01  3.18168975e-01  3.46627487e-01
   4.26521057e-01  2.72154851e-01 -1.29517109e-01]
 [-3.77430895e+01 -5.99127552e+01 -4.95427763e+01 -3.24461035e+01
   2.72154851e-01  8.65805930e+02  1.19422372e+01]
 [-8.12897255e-01 -1.15209032e+00 -1.02089436e+00 -5.32427042e-01
  -1.29517109e-01  1.19422372e+01  7.07021525e-01]]"
